Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
iter 1900:, hard_loss_metric=0.24051258, hard_loss_metric=0.24051258, full_loss_metric=0.17879385, full_loss_num=5000.83837891, mean_dist=2.35184860, lr=0.000100, hard or full='full'
0:07:55.239971
iter 27000:, hard_loss_metric=0.28022668, hard_loss_metric=0.28022668, full_loss_metric=0.18131424, full_loss_num=2369.99609375, mean_dist=2.16844749, lr=0.000100, hard or full='full'
0:07:12.943258
iter 28000:, hard_loss_metric=0.28533328, hard_loss_metric=0.28533328, full_loss_metric=0.18208167, full_loss_num=2413.79492188, mean_dist=2.19636512, lr=0.000100, hard or full='full'
0:07:10.268045
iter 29000:, hard_loss_metric=0.27561942, hard_loss_metric=0.27561942, full_loss_metric=0.18202756, full_loss_num=2228.03149414, mean_dist=2.24302864, lr=0.000100, hard or full='full'
0:07:09.678192
iter 30000:, hard_loss_metric=0.26825970, hard_loss_metric=0.26825970, full_loss_metric=0.18169159, full_loss_num=2138.53173828, mean_dist=2.28643155, lr=0.000100, hard or full='full'
0:09:03.664342
iter 31000:, hard_loss_metric=0.26569533, hard_loss_metric=0.26569533, full_loss_metric=0.18240651, full_loss_num=2069.57373047, mean_dist=2.33155417, lr=0.000100, hard or full='full'
0:07:08.323754
iter 32000:, hard_loss_metric=0.26631516, hard_loss_metric=0.26631516, full_loss_metric=0.18266504, full_loss_num=2079.64868164, mean_dist=2.35166383, lr=0.000100, hard or full='full'
0:07:07.232952
iter 33000:, hard_loss_metric=0.25745592, hard_loss_metric=0.25745592, full_loss_metric=0.18242519, full_loss_num=1921.80505371, mean_dist=2.41050172, lr=0.000100, hard or full='full'
0:07:10.262879
iter 34000:, hard_loss_metric=0.25494856, hard_loss_metric=0.25494856, full_loss_metric=0.18339367, full_loss_num=1874.97900391, mean_dist=2.44381905, lr=0.000100, hard or full='full'
0:07:10.511217
iter 35000:, hard_loss_metric=0.24911848, hard_loss_metric=0.24911848, full_loss_metric=0.18260641, full_loss_num=1777.39147949, mean_dist=2.49071026, lr=0.000100, hard or full='full'
0:07:09.887912
iter 36000:, hard_loss_metric=0.25172392, hard_loss_metric=0.25172392, full_loss_metric=0.18374811, full_loss_num=1808.75830078, mean_dist=2.51666999, lr=0.000100, hard or full='full'
0:07:10.472451
iter 37000:, hard_loss_metric=0.24583462, hard_loss_metric=0.24583462, full_loss_metric=0.18367007, full_loss_num=1739.10192871, mean_dist=2.54477167, lr=0.000100, hard or full='full'
0:07:08.811241
iter 38000:, hard_loss_metric=0.24701895, hard_loss_metric=0.24701895, full_loss_metric=0.18342055, full_loss_num=1752.78454590, mean_dist=2.56598592, lr=0.000100, hard or full='full'
0:07:11.051016
iter 39000:, hard_loss_metric=0.24349518, hard_loss_metric=0.24349518, full_loss_metric=0.18348561, full_loss_num=1734.59777832, mean_dist=2.59399009, lr=0.000100, hard or full='full'
0:07:09.956174
iter 40000:, hard_loss_metric=0.23375544, hard_loss_metric=0.23375544, full_loss_metric=0.18300346, full_loss_num=1580.82458496, mean_dist=2.64226747, lr=0.000100, hard or full='full'
0:07:09.603732
iter 41000:, hard_loss_metric=0.23600471, hard_loss_metric=0.23600471, full_loss_metric=0.18371433, full_loss_num=1600.84411621, mean_dist=2.66719866, lr=0.000100, hard or full='full'
0:07:09.771010
iter 42000:, hard_loss_metric=0.23137461, hard_loss_metric=0.23137461, full_loss_metric=0.18326953, full_loss_num=1539.45861816, mean_dist=2.71735311, lr=0.000100, hard or full='full'
0:07:10.006336
iter 43000:, hard_loss_metric=0.22712007, hard_loss_metric=0.22712007, full_loss_metric=0.18358642, full_loss_num=1468.07690430, mean_dist=2.74222803, lr=0.000100, hard or full='full'
0:07:08.862360
iter 44000:, hard_loss_metric=0.22125407, hard_loss_metric=0.22125407, full_loss_metric=0.18334390, full_loss_num=1416.74621582, mean_dist=2.77838135, lr=0.000100, hard or full='full'
0:07:09.587727
iter 45000:, hard_loss_metric=0.22714475, hard_loss_metric=0.22714475, full_loss_metric=0.18435693, full_loss_num=1451.01269531, mean_dist=2.79003572, lr=0.000100, hard or full='full'
0:07:11.383047
iter 46000:, hard_loss_metric=0.21869956, hard_loss_metric=0.21869956, full_loss_metric=0.18328418, full_loss_num=1396.44055176, mean_dist=2.83172798, lr=0.000100, hard or full='full'
0:07:08.869605
iter 47000:, hard_loss_metric=0.22220838, hard_loss_metric=0.22220838, full_loss_metric=0.18423910, full_loss_num=1420.37927246, mean_dist=2.82532215, lr=0.000100, hard or full='full'
0:07:09.696399
iter 48000:, hard_loss_metric=0.21774609, hard_loss_metric=0.21774609, full_loss_metric=0.18347304, full_loss_num=1379.29040527, mean_dist=2.86324406, lr=0.000100, hard or full='full'
0:07:09.612067
iter 49000:, hard_loss_metric=0.21537355, hard_loss_metric=0.21537355, full_loss_metric=0.18354218, full_loss_num=1335.25585938, mean_dist=2.89101863, lr=0.000100, hard or full='full'
0:07:09.921872
iter 50000:, hard_loss_metric=0.21184470, hard_loss_metric=0.21184470, full_loss_metric=0.18398155, full_loss_num=1305.06970215, mean_dist=2.92457056, lr=0.000100, hard or full='full'
0:07:09.814934
iter 51000:, hard_loss_metric=0.20802331, hard_loss_metric=0.20802331, full_loss_metric=0.18303490, full_loss_num=1278.76904297, mean_dist=2.96129489, lr=0.000100, hard or full='full'
0:07:09.344343
iter 52000:, hard_loss_metric=0.20856556, hard_loss_metric=0.20856556, full_loss_metric=0.18394913, full_loss_num=1258.57385254, mean_dist=2.98561573, lr=0.000100, hard or full='full'
0:07:08.150536
iter 53000:, hard_loss_metric=0.20146342, hard_loss_metric=0.20146342, full_loss_metric=0.18373249, full_loss_num=1188.97497559, mean_dist=3.02178121, lr=0.000100, hard or full='full'
0:07:07.565398
iter 54000:, hard_loss_metric=0.20212787, hard_loss_metric=0.20212787, full_loss_metric=0.18351100, full_loss_num=1177.83020020, mean_dist=3.04219580, lr=0.000100, hard or full='full'
0:07:07.556802
iter 55000:, hard_loss_metric=0.20260553, hard_loss_metric=0.20260553, full_loss_metric=0.18423942, full_loss_num=1188.53076172, mean_dist=3.05196404, lr=0.000100, hard or full='full'
Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
0:07:07.546533
iter 56000:, hard_loss_metric=0.19567977, hard_loss_metric=0.19567977, full_loss_metric=0.18330379, full_loss_num=1134.44848633, mean_dist=3.09165525, lr=0.000100, hard or full='full'
0:07:07.032512
iter 1000:, hard_loss_metric=0.48636842, hard_loss_metric=0.48636842, full_loss_metric=0.18890917, full_loss_num=28505.79296875, mean_dist=0.41718853, lr=0.000100, hard or full='full'
0:07:07.825001
iter 57000:, hard_loss_metric=0.19559389, hard_loss_metric=0.19559389, full_loss_metric=0.18320823, full_loss_num=1128.39672852, mean_dist=3.10324192, lr=0.000100, hard or full='full'
0:07:09.219490
iter 2000:, hard_loss_metric=0.47695923, hard_loss_metric=0.47695923, full_loss_metric=0.18016909, full_loss_num=20051.79296875, mean_dist=0.59006238, lr=0.000100, hard or full='full'
0:07:08.400530
iter 58000:, hard_loss_metric=0.19899306, hard_loss_metric=0.19899306, full_loss_metric=0.18441743, full_loss_num=1154.16943359, mean_dist=3.11882710, lr=0.000100, hard or full='full'
0:07:10.102843
iter 3000:, hard_loss_metric=0.46879333, hard_loss_metric=0.46879333, full_loss_metric=0.17804053, full_loss_num=16882.96093750, mean_dist=0.69464505, lr=0.000100, hard or full='full'
0:07:08.641556
iter 59000:, hard_loss_metric=0.19530801, hard_loss_metric=0.19530801, full_loss_metric=0.18298981, full_loss_num=1140.97094727, mean_dist=3.13892889, lr=0.000100, hard or full='full'
0:07:09.195373
iter 4000:, hard_loss_metric=0.45623454, hard_loss_metric=0.45623454, full_loss_metric=0.17612728, full_loss_num=14118.98730469, mean_dist=0.79699177, lr=0.000100, hard or full='full'
0:07:08.719897
iter 60000:, hard_loss_metric=0.19448644, hard_loss_metric=0.19448644, full_loss_metric=0.18368526, full_loss_num=1124.12841797, mean_dist=3.15544248, lr=0.000100, hard or full='full'
Training COMPLETE
0:07:06.887638
iter 5000:, hard_loss_metric=0.44804066, hard_loss_metric=0.44804066, full_loss_metric=0.17515250, full_loss_num=12634.86718750, mean_dist=0.87026703, lr=0.000100, hard or full='full'
0:07:06.365881
iter 6000:, hard_loss_metric=0.43464607, hard_loss_metric=0.43464607, full_loss_metric=0.17448831, full_loss_num=11022.59960938, mean_dist=0.94740868, lr=0.000100, hard or full='full'
0:07:05.977954
iter 7000:, hard_loss_metric=0.42757329, hard_loss_metric=0.42757329, full_loss_metric=0.17446683, full_loss_num=9816.69140625, mean_dist=1.02149379, lr=0.000100, hard or full='full'
0:07:04.573766
iter 8000:, hard_loss_metric=0.43030974, hard_loss_metric=0.43030974, full_loss_metric=0.17381360, full_loss_num=9835.70312500, mean_dist=1.05319118, lr=0.000100, hard or full='full'
0:07:07.755842
iter 9000:, hard_loss_metric=0.41821691, hard_loss_metric=0.41821691, full_loss_metric=0.17384966, full_loss_num=8768.08203125, mean_dist=1.11445391, lr=0.000100, hard or full='full'
0:07:07.348727
iter 10000:, hard_loss_metric=0.41031685, hard_loss_metric=0.41031685, full_loss_metric=0.17411566, full_loss_num=7996.38378906, mean_dist=1.17593610, lr=0.000100, hard or full='full'
0:07:06.783373
iter 11000:, hard_loss_metric=0.40282071, hard_loss_metric=0.40282071, full_loss_metric=0.17422372, full_loss_num=7437.28808594, mean_dist=1.22494209, lr=0.000100, hard or full='full'
0:07:07.196315
iter 12000:, hard_loss_metric=0.39425245, hard_loss_metric=0.39425245, full_loss_metric=0.17466083, full_loss_num=6773.30175781, mean_dist=1.28201950, lr=0.000100, hard or full='full'
0:07:07.040908
iter 13000:, hard_loss_metric=0.39179668, hard_loss_metric=0.39179668, full_loss_metric=0.17486930, full_loss_num=6554.30615234, mean_dist=1.32650244, lr=0.000100, hard or full='full'
0:07:06.274220
iter 14000:, hard_loss_metric=0.37925285, hard_loss_metric=0.37925285, full_loss_metric=0.17444284, full_loss_num=5928.51953125, mean_dist=1.38483596, lr=0.000100, hard or full='full'
0:07:06.533826
iter 15000:, hard_loss_metric=0.37640783, hard_loss_metric=0.37640783, full_loss_metric=0.17532264, full_loss_num=5626.05859375, mean_dist=1.43124950, lr=0.000100, hard or full='full'
0:06:56.971959
iter 16000:, hard_loss_metric=0.36955279, hard_loss_metric=0.36955279, full_loss_metric=0.17571957, full_loss_num=5240.26123047, mean_dist=1.48654926, lr=0.000100, hard or full='full'
0:06:56.386024
iter 17000:, hard_loss_metric=0.36568889, hard_loss_metric=0.36568889, full_loss_metric=0.17624864, full_loss_num=5088.95214844, mean_dist=1.52544236, lr=0.000100, hard or full='full'
0:06:57.409314
iter 18000:, hard_loss_metric=0.36264664, hard_loss_metric=0.36264664, full_loss_metric=0.17659789, full_loss_num=4822.21191406, mean_dist=1.57870162, lr=0.000100, hard or full='full'
0:06:57.962737
iter 19000:, hard_loss_metric=0.35455248, hard_loss_metric=0.35455248, full_loss_metric=0.17692120, full_loss_num=4542.88037109, mean_dist=1.62029195, lr=0.000100, hard or full='full'
0:07:06.616026
iter 20000:, hard_loss_metric=0.35175502, hard_loss_metric=0.35175502, full_loss_metric=0.17761499, full_loss_num=4344.68408203, mean_dist=1.66597879, lr=0.000100, hard or full='full'
0:07:07.667905
iter 21000:, hard_loss_metric=0.34470451, hard_loss_metric=0.34470451, full_loss_metric=0.17752986, full_loss_num=4144.42236328, mean_dist=1.70938790, lr=0.000100, hard or full='full'
0:07:08.262169
iter 22000:, hard_loss_metric=0.34555998, hard_loss_metric=0.34555998, full_loss_metric=0.17864670, full_loss_num=4058.08203125, mean_dist=1.75324214, lr=0.000100, hard or full='full'
0:07:09.396883
iter 23000:, hard_loss_metric=0.33863342, hard_loss_metric=0.33863342, full_loss_metric=0.17875910, full_loss_num=3819.84082031, mean_dist=1.79921925, lr=0.000100, hard or full='full'
0:07:08.861292
iter 24000:, hard_loss_metric=0.33002549, hard_loss_metric=0.33002549, full_loss_metric=0.17933303, full_loss_num=3608.21289062, mean_dist=1.84380436, lr=0.000100, hard or full='full'
0:07:08.134773
iter 25000:, hard_loss_metric=0.32910332, hard_loss_metric=0.32910332, full_loss_metric=0.17978418, full_loss_num=3500.57104492, mean_dist=1.88118505, lr=0.000100, hard or full='full'
0:07:08.044193
iter 26000:, hard_loss_metric=0.32591662, hard_loss_metric=0.32591662, full_loss_metric=0.18038632, full_loss_num=3394.04956055, mean_dist=1.92264199, lr=0.000100, hard or full='full'
0:07:07.748211
iter 27000:, hard_loss_metric=0.32179266, hard_loss_metric=0.32179266, full_loss_metric=0.18056799, full_loss_num=3272.80541992, mean_dist=1.96143901, lr=0.000100, hard or full='full'
0:07:07.930637
iter 28000:, hard_loss_metric=0.31639630, hard_loss_metric=0.31639630, full_loss_metric=0.18124145, full_loss_num=3124.74121094, mean_dist=2.00691581, lr=0.000100, hard or full='full'
0:07:08.735801
iter 29000:, hard_loss_metric=0.31218493, hard_loss_metric=0.31218493, full_loss_metric=0.18161438, full_loss_num=2962.95751953, mean_dist=2.05099273, lr=0.000100, hard or full='full'
0:07:08.616562
iter 30000:, hard_loss_metric=0.30692390, hard_loss_metric=0.30692390, full_loss_metric=0.18134479, full_loss_num=2875.44702148, mean_dist=2.08322668, lr=0.000100, hard or full='full'
0:07:09.824567
iter 31000:, hard_loss_metric=0.30648890, hard_loss_metric=0.30648890, full_loss_metric=0.18183407, full_loss_num=2840.89941406, mean_dist=2.11903071, lr=0.000100, hard or full='full'
0:07:09.303618
iter 32000:, hard_loss_metric=0.29770619, hard_loss_metric=0.29770619, full_loss_metric=0.18169965, full_loss_num=2680.10156250, mean_dist=2.16461992, lr=0.000100, hard or full='full'
0:07:08.390405
iter 33000:, hard_loss_metric=0.29871711, hard_loss_metric=0.29871711, full_loss_metric=0.18281361, full_loss_num=2663.48071289, mean_dist=2.19067454, lr=0.000100, hard or full='full'
0:07:09.602959
iter 34000:, hard_loss_metric=0.29067239, hard_loss_metric=0.29067239, full_loss_metric=0.18221775, full_loss_num=2564.99584961, mean_dist=2.22615623, lr=0.000100, hard or full='full'
0:07:08.824969
iter 35000:, hard_loss_metric=0.29148608, hard_loss_metric=0.29148608, full_loss_metric=0.18315262, full_loss_num=2543.11010742, mean_dist=2.26417232, lr=0.000100, hard or full='full'
0:07:07.623096
iter 36000:, hard_loss_metric=0.29173616, hard_loss_metric=0.29173616, full_loss_metric=0.18370432, full_loss_num=2488.91503906, mean_dist=2.28796148, lr=0.000100, hard or full='full'
0:07:07.855323
iter 37000:, hard_loss_metric=0.28830075, hard_loss_metric=0.28830075, full_loss_metric=0.18323979, full_loss_num=2482.06640625, mean_dist=2.31156015, lr=0.000100, hard or full='full'
0:07:09.801206
iter 38000:, hard_loss_metric=0.27708393, hard_loss_metric=0.27708393, full_loss_metric=0.18318684, full_loss_num=2302.04077148, mean_dist=2.36478114, lr=0.000100, hard or full='full'
0:07:08.779966
iter 39000:, hard_loss_metric=0.27929315, hard_loss_metric=0.27929315, full_loss_metric=0.18406992, full_loss_num=2299.23071289, mean_dist=2.38992262, lr=0.000100, hard or full='full'
0:07:07.411821
iter 40000:, hard_loss_metric=0.27335170, hard_loss_metric=0.27335170, full_loss_metric=0.18414743, full_loss_num=2186.02099609, mean_dist=2.42970848, lr=0.000100, hard or full='full'
0:07:08.593606
iter 41000:, hard_loss_metric=0.27130362, hard_loss_metric=0.27130362, full_loss_metric=0.18384816, full_loss_num=2147.33618164, mean_dist=2.45292687, lr=0.000100, hard or full='full'
0:07:08.412545
iter 42000:, hard_loss_metric=0.26543665, hard_loss_metric=0.26543665, full_loss_metric=0.18430720, full_loss_num=2100.66552734, mean_dist=2.48205471, lr=0.000100, hard or full='full'
0:07:08.022445
iter 43000:, hard_loss_metric=0.26496607, hard_loss_metric=0.26496607, full_loss_metric=0.18386871, full_loss_num=2071.08544922, mean_dist=2.50327182, lr=0.000100, hard or full='full'
0:07:10.140044
iter 44000:, hard_loss_metric=0.26416597, hard_loss_metric=0.26416597, full_loss_metric=0.18480001, full_loss_num=2036.47888184, mean_dist=2.53393555, lr=0.000100, hard or full='full'
0:07:09.461032
iter 45000:, hard_loss_metric=0.25903085, hard_loss_metric=0.25903085, full_loss_metric=0.18501148, full_loss_num=1960.79125977, mean_dist=2.56544232, lr=0.000100, hard or full='full'
0:07:08.957357
iter 46000:, hard_loss_metric=0.25911835, hard_loss_metric=0.25911835, full_loss_metric=0.18504441, full_loss_num=1931.73742676, mean_dist=2.59412909, lr=0.000100, hard or full='full'
0:07:10.443677
iter 47000:, hard_loss_metric=0.24952540, hard_loss_metric=0.24952540, full_loss_metric=0.18462512, full_loss_num=1799.17614746, mean_dist=2.63266397, lr=0.000100, hard or full='full'
0:07:09.082786
iter 48000:, hard_loss_metric=0.25911385, hard_loss_metric=0.25911385, full_loss_metric=0.18568797, full_loss_num=1944.59790039, mean_dist=2.63398981, lr=0.000100, hard or full='full'
0:07:09.319412
iter 49000:, hard_loss_metric=0.24854617, hard_loss_metric=0.24854617, full_loss_metric=0.18499994, full_loss_num=1798.32897949, mean_dist=2.68172908, lr=0.000100, hard or full='full'
0:07:09.561467
iter 50000:, hard_loss_metric=0.24986646, hard_loss_metric=0.24986646, full_loss_metric=0.18573248, full_loss_num=1833.11547852, mean_dist=2.69905043, lr=0.000100, hard or full='full'
0:07:08.689277
iter 51000:, hard_loss_metric=0.25068530, hard_loss_metric=0.25068530, full_loss_metric=0.18497042, full_loss_num=1843.30554199, mean_dist=2.69800401, lr=0.000100, hard or full='full'
0:07:09.190736
iter 52000:, hard_loss_metric=0.24279194, hard_loss_metric=0.24279194, full_loss_metric=0.18527438, full_loss_num=1731.07800293, mean_dist=2.75974822, lr=0.000100, hard or full='full'
0:07:09.603705
iter 53000:, hard_loss_metric=0.24235258, hard_loss_metric=0.24235258, full_loss_metric=0.18610784, full_loss_num=1694.31848145, mean_dist=2.77163172, lr=0.000100, hard or full='full'
0:07:09.077502
iter 54000:, hard_loss_metric=0.24081951, hard_loss_metric=0.24081951, full_loss_metric=0.18556888, full_loss_num=1687.93188477, mean_dist=2.78850794, lr=0.000100, hard or full='full'
0:07:10.033912
iter 55000:, hard_loss_metric=0.23891778, hard_loss_metric=0.23891778, full_loss_metric=0.18544316, full_loss_num=1688.87634277, mean_dist=2.81097102, lr=0.000100, hard or full='full'
0:07:09.798647
iter 56000:, hard_loss_metric=0.23993625, hard_loss_metric=0.23993625, full_loss_metric=0.18673491, full_loss_num=1641.02355957, mean_dist=2.84376740, lr=0.000100, hard or full='full'
0:07:08.631219
iter 57000:, hard_loss_metric=0.23326063, hard_loss_metric=0.23326063, full_loss_metric=0.18566000, full_loss_num=1586.32324219, mean_dist=2.85938621, lr=0.000100, hard or full='full'
0:07:07.821117
iter 58000:, hard_loss_metric=0.22839735, hard_loss_metric=0.22839735, full_loss_metric=0.18500783, full_loss_num=1525.21020508, mean_dist=2.90168571, lr=0.000100, hard or full='full'
0:07:08.449771
iter 59000:, hard_loss_metric=0.23040405, hard_loss_metric=0.23040405, full_loss_metric=0.18665420, full_loss_num=1549.31921387, mean_dist=2.91414952, lr=0.000100, hard or full='full'
0:07:09.697564
iter 60000:, hard_loss_metric=0.22721697, hard_loss_metric=0.22721697, full_loss_metric=0.18656717, full_loss_num=1498.47241211, mean_dist=2.92695022, lr=0.000100, hard or full='full'
0:07:09.162228
iter 61000:, hard_loss_metric=0.22923975, hard_loss_metric=0.22923975, full_loss_metric=0.18651682, full_loss_num=1520.71313477, mean_dist=2.94790053, lr=0.000100, hard or full='full'
0:07:09.503778
iter 62000:, hard_loss_metric=0.22698081, hard_loss_metric=0.22698081, full_loss_metric=0.18635733, full_loss_num=1513.92395020, mean_dist=2.96988177, lr=0.000100, hard or full='full'
0:07:07.945082
iter 63000:, hard_loss_metric=0.22326477, hard_loss_metric=0.22326477, full_loss_metric=0.18665597, full_loss_num=1449.75878906, mean_dist=3.00231838, lr=0.000100, hard or full='full'
0:07:08.708896
iter 64000:, hard_loss_metric=0.22581233, hard_loss_metric=0.22581233, full_loss_metric=0.18637788, full_loss_num=1493.64343262, mean_dist=3.00270796, lr=0.000100, hard or full='full'
0:07:09.145046
iter 65000:, hard_loss_metric=0.22203000, hard_loss_metric=0.22203000, full_loss_metric=0.18654452, full_loss_num=1443.74572754, mean_dist=3.02867007, lr=0.000100, hard or full='full'
0:07:09.582339
iter 66000:, hard_loss_metric=0.22276516, hard_loss_metric=0.22276516, full_loss_metric=0.18641080, full_loss_num=1463.57055664, mean_dist=3.05008698, lr=0.000100, hard or full='full'
0:07:09.421303
iter 67000:, hard_loss_metric=0.21569073, hard_loss_metric=0.21569073, full_loss_metric=0.18605098, full_loss_num=1397.90771484, mean_dist=3.08097315, lr=0.000100, hard or full='full'
0:07:08.922001
iter 68000:, hard_loss_metric=0.21572006, hard_loss_metric=0.21572006, full_loss_metric=0.18551199, full_loss_num=1366.68945312, mean_dist=3.08245659, lr=0.000100, hard or full='full'
0:07:10.032821
iter 69000:, hard_loss_metric=0.21714523, hard_loss_metric=0.21714523, full_loss_metric=0.18697689, full_loss_num=1385.07543945, mean_dist=3.10695195, lr=0.000100, hard or full='full'
0:07:08.566174
iter 70000:, hard_loss_metric=0.21368028, hard_loss_metric=0.21368028, full_loss_metric=0.18721066, full_loss_num=1340.12731934, mean_dist=3.14043379, lr=0.000100, hard or full='full'
0:07:09.648717
iter 71000:, hard_loss_metric=0.21055947, hard_loss_metric=0.21055947, full_loss_metric=0.18647157, full_loss_num=1302.34375000, mean_dist=3.15319681, lr=0.000100, hard or full='full'
0:07:09.784944
iter 72000:, hard_loss_metric=0.21012734, hard_loss_metric=0.21012734, full_loss_metric=0.18657120, full_loss_num=1317.44494629, mean_dist=3.16746855, lr=0.000100, hard or full='full'
0:07:08.076663
iter 73000:, hard_loss_metric=0.20545439, hard_loss_metric=0.20545439, full_loss_metric=0.18652615, full_loss_num=1253.22229004, mean_dist=3.21182013, lr=0.000100, hard or full='full'
0:07:09.244334
iter 74000:, hard_loss_metric=0.20394766, hard_loss_metric=0.20394766, full_loss_metric=0.18604568, full_loss_num=1230.69750977, mean_dist=3.22024274, lr=0.000100, hard or full='full'
0:07:08.789941
iter 75000:, hard_loss_metric=0.20974740, hard_loss_metric=0.20974740, full_loss_metric=0.18719459, full_loss_num=1293.88952637, mean_dist=3.22117472, lr=0.000100, hard or full='full'
0:07:08.887682
iter 76000:, hard_loss_metric=0.20492572, hard_loss_metric=0.20492572, full_loss_metric=0.18632300, full_loss_num=1272.80346680, mean_dist=3.23502064, lr=0.000100, hard or full='full'
0:07:09.038507
iter 77000:, hard_loss_metric=0.20363232, hard_loss_metric=0.20363232, full_loss_metric=0.18641196, full_loss_num=1231.20434570, mean_dist=3.26395607, lr=0.000100, hard or full='full'
0:07:08.207333
iter 78000:, hard_loss_metric=0.20417695, hard_loss_metric=0.20417695, full_loss_metric=0.18762192, full_loss_num=1242.44421387, mean_dist=3.28538036, lr=0.000100, hard or full='full'
0:07:07.319608
iter 79000:, hard_loss_metric=0.19940348, hard_loss_metric=0.19940348, full_loss_metric=0.18626459, full_loss_num=1196.34497070, mean_dist=3.29665995, lr=0.000100, hard or full='full'
0:07:08.122903
iter 80000:, hard_loss_metric=0.19910321, hard_loss_metric=0.19910321, full_loss_metric=0.18724513, full_loss_num=1176.72802734, mean_dist=3.32992148, lr=0.000100, hard or full='full'
Training COMPLETE
Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
0:06:49.350769
iter 1000:, hard_loss_metric=0.46474412, hard_loss_metric=0.46474412, full_loss_metric=0.18288645, full_loss_num=27840.43945312, mean_dist=0.43658295, lr=0.000100, hard or full='full'
0:06:48.982433
iter 2000:, hard_loss_metric=0.42644623, hard_loss_metric=0.42644623, full_loss_metric=0.16605744, full_loss_num=18938.17968750, mean_dist=0.66223866, lr=0.000100, hard or full='full'
0:06:48.909745
iter 3000:, hard_loss_metric=0.39874858, hard_loss_metric=0.39874858, full_loss_metric=0.15971155, full_loss_num=14447.17187500, mean_dist=0.81089282, lr=0.000100, hard or full='full'
0:06:49.407355
iter 4000:, hard_loss_metric=0.37637061, hard_loss_metric=0.37637061, full_loss_metric=0.15764278, full_loss_num=11094.75781250, mean_dist=0.94527346, lr=0.000100, hard or full='full'
0:06:48.996527
iter 5000:, hard_loss_metric=0.35667968, hard_loss_metric=0.35667968, full_loss_metric=0.15608428, full_loss_num=8720.92187500, mean_dist=1.05495465, lr=0.000100, hard or full='full'
0:06:49.006722
iter 6000:, hard_loss_metric=0.33261302, hard_loss_metric=0.33261302, full_loss_metric=0.15567920, full_loss_num=6684.97949219, mean_dist=1.17818034, lr=0.000100, hard or full='full'
0:06:49.200238
iter 7000:, hard_loss_metric=0.31580842, hard_loss_metric=0.31580842, full_loss_metric=0.15656433, full_loss_num=5201.08984375, mean_dist=1.28877223, lr=0.000100, hard or full='full'
0:06:48.588589
iter 8000:, hard_loss_metric=0.29835740, hard_loss_metric=0.29835740, full_loss_metric=0.15741745, full_loss_num=4129.88330078, mean_dist=1.40427661, lr=0.000100, hard or full='full'
0:06:48.970422
iter 9000:, hard_loss_metric=0.28064698, hard_loss_metric=0.28064698, full_loss_metric=0.15829971, full_loss_num=3353.57006836, mean_dist=1.51595509, lr=0.000100, hard or full='full'
0:06:49.419213
iter 10000:, hard_loss_metric=0.26148471, hard_loss_metric=0.26148471, full_loss_metric=0.16020013, full_loss_num=2674.47314453, mean_dist=1.64874756, lr=0.000100, hard or full='full'
0:06:49.195971
iter 11000:, hard_loss_metric=0.25123549, hard_loss_metric=0.25123549, full_loss_metric=0.16166213, full_loss_num=2320.61816406, mean_dist=1.76341796, lr=0.000100, hard or full='full'
0:06:51.067218
iter 12000:, hard_loss_metric=0.23221745, hard_loss_metric=0.23221745, full_loss_metric=0.16264711, full_loss_num=1904.02990723, mean_dist=1.90169191, lr=0.000100, hard or full='full'
0:06:50.546747
iter 13000:, hard_loss_metric=0.21989062, hard_loss_metric=0.21989062, full_loss_metric=0.16368183, full_loss_num=1669.43127441, mean_dist=2.02556801, lr=0.000100, hard or full='full'
0:06:49.683378
iter 14000:, hard_loss_metric=0.20647433, hard_loss_metric=0.20647433, full_loss_metric=0.16415799, full_loss_num=1491.00219727, mean_dist=2.13900924, lr=0.000100, hard or full='full'
0:06:49.915408
iter 15000:, hard_loss_metric=0.19504242, hard_loss_metric=0.19504242, full_loss_metric=0.16440219, full_loss_num=1321.22229004, mean_dist=2.25932908, lr=0.000100, hard or full='full'
0:06:49.399763
iter 16000:, hard_loss_metric=0.18434273, hard_loss_metric=0.18434273, full_loss_metric=0.16400376, full_loss_num=1193.48168945, mean_dist=2.36432981, lr=0.000100, hard or full='full'
0:06:49.614880
iter 17000:, hard_loss_metric=0.17774256, hard_loss_metric=0.17774256, full_loss_metric=0.16422373, full_loss_num=1116.63598633, mean_dist=2.45918202, lr=0.000100, hard or full='full'
0:06:49.837586
iter 18000:, hard_loss_metric=0.16779087, hard_loss_metric=0.16779087, full_loss_metric=0.16315737, full_loss_num=1027.68615723, mean_dist=2.55103898, lr=0.000100, hard or full='full'
0:06:49.717356
iter 19000:, hard_loss_metric=0.15998785, hard_loss_metric=0.15998785, full_loss_metric=0.16268496, full_loss_num=935.94427490, mean_dist=2.65561056, lr=0.000100, hard or full='full'
0:06:50.077418
iter 20000:, hard_loss_metric=0.15120193, hard_loss_metric=0.15120193, full_loss_metric=0.16177097, full_loss_num=856.19445801, mean_dist=2.74796700, lr=0.000100, hard or full='full'
0:06:49.572759
